,id,title_description_clean,release_date,Contains
204,1uX19xA9pAktYhKWZk6GAg,"Iraq: the fallout, Scotland at a crossroads, and ‘sneaky beakies’ In a week where we;ve had bank bailouts and a meeting where Vladimir Putin and Xi Jinping hinted at a dangerous anti-western alliance, is there much to feel positive about?  and Alastair as they cover these topics, as well as Benjamin Netanyahu attempted overhaul of the judicial system in Israel and Rory recent visit to Turkey.",2023-03-22,Benjamin Netanyahu
205,1UZcS0avdiIrhxLFFhbsPq,Iraq: The Legacy It 20 years since the invasion of Iraq - but what is its legacy?,2023-03-16,
206,4e8nDXZO3cERgr0RZLprNy,"The Iraq War 20 years on from the invasion of Iraq, Rory speaks to Alastair about the build up, aftermath, and legacy of the event.",2023-03-15,
207,0tubl2hSgaf27NU3KfH7WG,"Gary Lineker, BBC in crisis, and small boats After an extraordinary and bizarre week where a tweet from Gary Lineker led to a crisis at the national broadcaster, Rory and Alastair try to make sense of the BBC handling of the situation, question its governance structure, and explain why the government refugee policy is flawed. Editor note: Gary Lineker is the co-owner of Goalhanger Podcasts. Learn more about your ad choices. Visit podcastchoices.com/adchoices",2023-03-11,Gary Lineker
208,7vO4wn4a4ojbNtJ340fqET,"Powerful speeches, population control and Isabel Oakeshott What is the best speech Rory and Alastair have ever heard? Why is the cabinet so big? Would you rather trust Isabel Oakeshott or Xi Jinping with your phone? Rory and Alastair answer all these questions and more in this week Question Time.",2023-03-09,Xi Jinping
209,7vO4wn4a4ojbNtJ340fqET,"Powerful speeches, population control and Isabel Oakeshott What is the best speech Rory and Alastair have ever heard? Why is the cabinet so big? Would you rather trust Isabel Oakeshott or Xi Jinping with your phone? Rory and Alastair answer all these questions and more in this week Question Time.",2023-03-09,Isabel Oakeshott
210,0KwkuT4AZfABcKEvlZEkwv,"Hancock humiliation and the end for Johnson More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.",2023-03-08,Keir Starmer
211,0KwkuT4AZfABcKEvlZEkwv,"Hancock humiliation and the end for Johnson More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.",2023-03-08,Boris Johnson
212,0KwkuT4AZfABcKEvlZEkwv,"Hancock humiliation and the end for Johnson More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.",2023-03-08,Kier Starmer
213,0KwkuT4AZfABcKEvlZEkwv,"Hancock humiliation and the end for Johnson More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.",2023-03-08,Shamima Begum
214,0KwkuT4AZfABcKEvlZEkwv,"Hancock humiliation and the end for Johnson More than 100,000 WhatsApp messages have been leaked to the Daily Telegraph revealing private conversations between senior politicians and government officials during the height of the pandemic. But what do they tell us about the people leading our country, and how will Hancock recover from this? Rory and Alastair discuss this scandal, plus reflect on the news of Kier Starmer new Chief of Staff appointment, the legacy of Live Aid in raising awareness of world poverty, and the new documentary about Shamima Begum and her battle for citizenship.",2023-03-08,Matt Hancock
215,2xWlFke4c6eCiSMD8XgfiS,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say ;Mrs; Thatcher, but not ;Mr; Suank?",2023-03-02,Boris Johnson
216,2xWlFke4c6eCiSMD8XgfiS,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say ;Mrs; Thatcher, but not ;Mr; Suank?",2023-03-02,Ben
217,2xWlFke4c6eCiSMD8XgfiS,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say ;Mrs; Thatcher, but not ;Mr; Suank?",2023-03-02,Margaret Thatcher
218,2xWlFke4c6eCiSMD8XgfiS,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say ;Mrs; Thatcher, but not ;Mr; Suank?",2023-03-02,Bernie Sanders
219,2xWlFke4c6eCiSMD8XgfiS,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say ;Mrs; Thatcher, but not ;Mr; Suank?",2023-03-02,Michael Foot
220,2xWlFke4c6eCiSMD8XgfiS,"Bernie Sanders vs. Michael Foot, Universal Basic Income, and Boris Johnson NATO ambitions... Is there any point in writing to your MP? What are the benefits of UBI? Why do we say ;Mrs; Thatcher, but not ;Mr; Suank?",2023-03-02,Rishi Sunak
221,3bVuNK5o00dXawkC6fNzao,"Sunak Windsor win, Labour path to victory, and Beijing view of Moscow Has Rishi Sunak pulled off the biggest victory of his premiership? How does China view the Russian invasion of Ukraine? And what does Alastair make of Keir Starmer big policy ;missions;?",2023-03-01,Rishi Sunak
222,3bVuNK5o00dXawkC6fNzao,"Sunak Windsor win, Labour path to victory, and Beijing view of Moscow Has Rishi Sunak pulled off the biggest victory of his premiership? How does China view the Russian invasion of Ukraine? And what does Alastair make of Keir Starmer big policy ;missions;?",2023-03-01,Keir Starmer
223,1t7tcxAK8V5ZvVGz3Del72,"Foreign ownership in football, the BBC vs. Modi, and conspiracy theories What should we make of the Qatari bid to buy Manchester United? Why is Modi government raiding the BBC offices in India? And why did Rory appearance at the Bilderberg Meeting lead to claims he was part of a global lizard conspiracy?",2023-02-23,
224,6RDOD3XC6lmNcioc5GIePY,"Ukraine: one year on, the fall of Nicola Sturgeon, and Sunak biggest gamble Who will be Nicola Sturgeon successor as First Minister of Scotland? What does the future hold for Russia relationship with the West? Is Boris Johnson staging a comeback? Alastair and Rory look at these topics, plus the role of biodiversity in ecological policy, the Northern Ireland protocol, China role in bringing peace to Ukraine, and how relevant a politician religious views are to their campaign.",2023-02-22,Boris Johnson
225,6RDOD3XC6lmNcioc5GIePY,"Ukraine: one year on, the fall of Nicola Sturgeon, and Sunak biggest gamble Who will be Nicola Sturgeon successor as First Minister of Scotland? What does the future hold for Russia relationship with the West? Is Boris Johnson staging a comeback? Alastair and Rory look at these topics, plus the role of biodiversity in ecological policy, the Northern Ireland protocol, China role in bringing peace to Ukraine, and how relevant a politician religious views are to their campaign.",2023-02-22,Rishi Sunak
226,2VkQZFSMdLYfJpQIzbGe6u,"Expensing helicopters, the North-South divide, and Rory return to politics? Will Rory ever return to politics? How do MPs serve effectively from remote areas? Should Russia be allowed to compete in the Paris Olympics? Alastair and Rory cover these topics, plus the role of Cabinet Secretaries, Biden State of the Union Address, and what it means to be a ;recovering politician;.",2023-02-16,Joe Biden
227,2VkQZFSMdLYfJpQIzbGe6u,"Expensing helicopters, the North-South divide, and Rory return to politics? Will Rory ever return to politics? How do MPs serve effectively from remote areas? Should Russia be allowed to compete in the Paris Olympics? Alastair and Rory cover these topics, plus the role of Cabinet Secretaries, Biden State of the Union Address, and what it means to be a ;recovering politician;.",2023-02-16,Biden State
228,0KtrMoVekQkgzzqGkjUyow,"The Secret Brexit Summit, Erdoğan under fire, and the death penalty Why are ardent remainers and high profile eurosceptics meeting in secret to discuss our relationship with Europe? How has the earthquake in Turkey affected President Erdoğan politically? And why do MPs and members of the public have contrasting views on the death penalty?",2023-02-15,Erdoğan
229,1Hbjyay0fouLbuDRrqLnVR,"Palestine in 2023, Chat GPT, and what do diplomats actually do? What is the actual role of a diplomat? Would Brexit have had a different result if Labour was under Ed Miliband leadership? How will artificial intelligence change our society? Rory and Alastair answer these questions and more in this week Question Time episode.",2023-02-09,Ed Miliband
230,0PM4sZYzzK53Gk5PxdkFRR,"The Revenge of Liz Truss, Earthquakes in Syria and Turkey, and China 'Red Zeppelin' Are Johnson and Truss on manoeuvres against Sunak? Has the Chinese spy balloon pushed US relations with Beijing to a dangerous place? And what Rory been arguing about with Sandi Toksvig?",2023-02-08,Liz Truss
231,0PM4sZYzzK53Gk5PxdkFRR,"The Revenge of Liz Truss, Earthquakes in Syria and Turkey, and China 'Red Zeppelin' Are Johnson and Truss on manoeuvres against Sunak? Has the Chinese spy balloon pushed US relations with Beijing to a dangerous place? And what Rory been arguing about with Sandi Toksvig?",2023-02-08,Boris Johnson
232,0PM4sZYzzK53Gk5PxdkFRR,"The Revenge of Liz Truss, Earthquakes in Syria and Turkey, and China 'Red Zeppelin' Are Johnson and Truss on manoeuvres against Sunak? Has the Chinese spy balloon pushed US relations with Beijing to a dangerous place? And what Rory been arguing about with Sandi Toksvig?",2023-02-08,Rishi Sunak
233,0PM4sZYzzK53Gk5PxdkFRR,"The Revenge of Liz Truss, Earthquakes in Syria and Turkey, and China 'Red Zeppelin' Are Johnson and Truss on manoeuvres against Sunak? Has the Chinese spy balloon pushed US relations with Beijing to a dangerous place? And what Rory been arguing about with Sandi Toksvig?",2023-02-08,Sandi Toksvig
234,5hnwOvXL7c2dNBeRKfxVqT,"Missing refugees, the best type of MPs, and are universities left wing? Are academics generally left-leaning? Should the theatrical nature of PMQs be reformed? What makes an MP ;talented;? Listen to hear these questions answered, plus positive stories about politicians, cultural recommendations, what makes an MP ;talented;, and the relevance of vocational education.",2023-02-02,
235,5Q1OmxVR1w5GqXVwwLtfT9,"100 days of Sunak, the art of resigning, and Israel-Palestine After 100 days as PM, is Rishi Sunak power already waning? What happens behind the scenes of a high-profile resignation? Has the US pivoted away from its central involvement in the Israel-Palestine conflict?",2023-02-01,Rishi Sunak
236,1vUnLQ0l9j3pbs1radp9pg,"Leaving office, a Labour Scotland, and what the point of Davos? What do Rory, Mark Zuckerberg and Saif Gaddafi all have in common? Will we see a Labour revival in Scotland? Why haven;t the CPS followed up over lockdown parties in Downing Street?",2023-01-26,Mark Zuckerberg
237,1vUnLQ0l9j3pbs1radp9pg,"Leaving office, a Labour Scotland, and what the point of Davos? What do Rory, Mark Zuckerberg and Saif Gaddafi all have in common? Will we see a Labour revival in Scotland? Why haven;t the CPS followed up over lockdown parties in Downing Street?",2023-01-26,Saif Gaddafi
238,1vUnLQ0l9j3pbs1radp9pg,"Leaving office, a Labour Scotland, and what the point of Davos? What do Rory, Mark Zuckerberg and Saif Gaddafi all have in common? Will we see a Labour revival in Scotland? Why haven;t the CPS followed up over lockdown parties in Downing Street?",2023-01-26,Gaddafi
239,26T4QlVt6XXPIep9lnbZPj,"Johnson £800k loan, Zahawi tax trouble, and Russia in Africa Who gave Boris Johnson an £800k loan when he was PM? Is Nadhim Zahawi political career over? Why is Russia on a charm offensive in Africa?",2023-01-25,Boris Johnson
240,26T4QlVt6XXPIep9lnbZPj,"Johnson £800k loan, Zahawi tax trouble, and Russia in Africa Who gave Boris Johnson an £800k loan when he was PM? Is Nadhim Zahawi political career over? Why is Russia on a charm offensive in Africa?",2023-01-25,Nadhim Zahawi
241,5N2QORFyPSwZpScBYqjnSE,"Combatting Andrew Tate, crisis at the Met, and Johnson standing again Could Boris Johnson lose the Tory whip? Why are we paying so much for gas if wholesale prices are back to normal? Why did Joe Biden remove classified documents from the White House? Rory and Alastair answer these questions, along with systemic problems within the Metropolitan Police, misogyny in schools, the future of Labour, and Suella Braverman latest controversy.",2023-01-19,Joe Biden
242,5N2QORFyPSwZpScBYqjnSE,"Combatting Andrew Tate, crisis at the Met, and Johnson standing again Could Boris Johnson lose the Tory whip? Why are we paying so much for gas if wholesale prices are back to normal? Why did Joe Biden remove classified documents from the White House? Rory and Alastair answer these questions, along with systemic problems within the Metropolitan Police, misogyny in schools, the future of Labour, and Suella Braverman latest controversy.",2023-01-19,Suella Braverman
243,5N2QORFyPSwZpScBYqjnSE,"Combatting Andrew Tate, crisis at the Met, and Johnson standing again Could Boris Johnson lose the Tory whip? Why are we paying so much for gas if wholesale prices are back to normal? Why did Joe Biden remove classified documents from the White House? Rory and Alastair answer these questions, along with systemic problems within the Metropolitan Police, misogyny in schools, the future of Labour, and Suella Braverman latest controversy.",2023-01-19,Boris Johnson
244,5N2QORFyPSwZpScBYqjnSE,"Combatting Andrew Tate, crisis at the Met, and Johnson standing again Could Boris Johnson lose the Tory whip? Why are we paying so much for gas if wholesale prices are back to normal? Why did Joe Biden remove classified documents from the White House? Rory and Alastair answer these questions, along with systemic problems within the Metropolitan Police, misogyny in schools, the future of Labour, and Suella Braverman latest controversy.",2023-01-19,Andrew Tate
245,6p5UXnEBrcearzey8H2ON6,"Police power, gender recognition, and women in Afghanistan  and Alastair as they discuss anti-strike legislation, the right to protest, the battle between the Scottish and UK government over gender recognition reform, the plight of women in Afghanistan, and more.",2023-01-18,
246,56gf9zDbcnmQsRh9bqRN24,"Rishi Sunak doctor, Rory Brad Pitt deal, and Iranian regime change? **RORY AND ALASTAIR;S NEW PODCAST... The Rest Is Politics: Leading**Rory and Alastair are launching a new podcast - ;Leading;!",2023-01-12,Rishi Sunak
247,56gf9zDbcnmQsRh9bqRN24,"Rishi Sunak doctor, Rory Brad Pitt deal, and Iranian regime change? **RORY AND ALASTAIR;S NEW PODCAST... The Rest Is Politics: Leading**Rory and Alastair are launching a new podcast - ;Leading;!",2023-01-12,Rory Brad Pitt
248,1aNa956GBhcoE5z2roz7JJ,"Prince Harry, Brazil failed coup, and Myanmar criminal junta  and Alastair as they record in person from Soho, discussing the fallout from Prince Harry new book, the failed coup against Lula in Brazil, how the NHS could look to the Netherlands for reform, ghost writers, the Czech Republic, Myanmar, and much, much more.",2023-01-11,Prince Harry
249,1aNa956GBhcoE5z2roz7JJ,"Prince Harry, Brazil failed coup, and Myanmar criminal junta  and Alastair as they record in person from Soho, discussing the fallout from Prince Harry new book, the failed coup against Lula in Brazil, how the NHS could look to the Netherlands for reform, ghost writers, the Czech Republic, Myanmar, and much, much more.",2023-01-11,Lula da Silva
250,79ETWlul3c9IAC3AEzRYdi,"Zelensky message, Netanyahu return, and Putin 'mystery woman'  and Alastair this week as they discuss what Alastair has described as ‘one of the best pieces of communication he has ever seen’, the definition of populism, and their controversial predictions for the year ahead.",2023-01-05,Vladimir Putin
251,79ETWlul3c9IAC3AEzRYdi,"Zelensky message, Netanyahu return, and Putin 'mystery woman'  and Alastair this week as they discuss what Alastair has described as ‘one of the best pieces of communication he has ever seen’, the definition of populism, and their controversial predictions for the year ahead.",2023-01-05,Netanyahu
252,79ETWlul3c9IAC3AEzRYdi,"Zelensky message, Netanyahu return, and Putin 'mystery woman'  and Alastair this week as they discuss what Alastair has described as ‘one of the best pieces of communication he has ever seen’, the definition of populism, and their controversial predictions for the year ahead.",2023-01-05,Volodymyr Zelenskyy
253,5PEXFXVWEfb0q2cYWl1FYF,"NHS in crisis, the Blair-Brown years, and Mandela on Gaddafi In our first podcast of 2023, Rory and Alastair discuss the NHS in crisis and how government investment needs to be coupled with structural reform. There also a look back at Alastair diaries during the transfer of power from Tony Blair to Gordon Brown, and an analysis of newly-released documents from the National Archives.",2023-01-04,Tony Blair
254,5PEXFXVWEfb0q2cYWl1FYF,"NHS in crisis, the Blair-Brown years, and Mandela on Gaddafi In our first podcast of 2023, Rory and Alastair discuss the NHS in crisis and how government investment needs to be coupled with structural reform. There also a look back at Alastair diaries during the transfer of power from Tony Blair to Gordon Brown, and an analysis of newly-released documents from the National Archives.",2023-01-04,Nelson Mandela
255,5PEXFXVWEfb0q2cYWl1FYF,"NHS in crisis, the Blair-Brown years, and Mandela on Gaddafi In our first podcast of 2023, Rory and Alastair discuss the NHS in crisis and how government investment needs to be coupled with structural reform. There also a look back at Alastair diaries during the transfer of power from Tony Blair to Gordon Brown, and an analysis of newly-released documents from the National Archives.",2023-01-04,Gaddafi
256,5PEXFXVWEfb0q2cYWl1FYF,"NHS in crisis, the Blair-Brown years, and Mandela on Gaddafi In our first podcast of 2023, Rory and Alastair discuss the NHS in crisis and how government investment needs to be coupled with structural reform. There also a look back at Alastair diaries during the transfer of power from Tony Blair to Gordon Brown, and an analysis of newly-released documents from the National Archives.",2023-01-04,Gordon Brown
257,21voR7QN1hRkLKubm0qNUf,Where will we be in 2023?  and Rory for a bonus episode as they discuss their political predictions for 2023!,2022-12-29,
258,7KL2gI6dPPa2dwlNHLqTvX,"TRIP Awards 2022 (with a special guest...) Rory and Alastair are here to discuss the highs and lows of a wild year in politics... Who was their most outstanding politician? What was the most surprising moment of the year? Who was the biggest villain of 2022? Listen to hear Rory and Alastair answer these questions and many more, with the help of a surprise guest who provides some guidance in this special political awards show.",2022-12-28,
259,7v8lOdDWI0xmkHDFfS1RlS,"Drugs in Parliament, the meaning of evil, and Jeremy Clarkson  and Alastair in this week episode of Question Time, as they discuss the prevalence of drugs in Parliament, Norway sovereign wealth fund, Macron relationship with the Pope, Alastair swimming tips, and much more.",2022-12-22,Emmanuel Macron
260,7v8lOdDWI0xmkHDFfS1RlS,"Drugs in Parliament, the meaning of evil, and Jeremy Clarkson  and Alastair in this week episode of Question Time, as they discuss the prevalence of drugs in Parliament, Norway sovereign wealth fund, Macron relationship with the Pope, Alastair swimming tips, and much more.",2022-12-22,Jeremy Clarkson
261,2MIXVoHtLKbtoSfwuCmW5v,"Politics in football, Trump under pressure, and Kosovo  and Alastair as they discuss the end of the World Cup and the soft power that comes with it, rising tensions between Kosovo and Serbia, Rory experiences as Prisons Minister, and the challenge the government faces regarding prison reform.",2022-12-21,Donald Trump
262,626oD23wFteon9IGLvrDjN,"Harry and Meghan, the National Anthem, and Latin America In today Question Time podcast, Rory and Alastair review the new Harry and Meghan documentary, discuss how we can improve our National Anthem, and analyse the political chaos in Latin America.",2022-12-15,Prince Harry
263,5L5kf1bJ4vvUTeAqQjvvm8,"Britain on strike, hostage swaps, and assisted suicide  and Alastair as they discuss the strikes taking place across Britain, the debate on assisted suicide, and how prisoner swaps come about.",2022-12-14,
264,5qMYnB239W0DOANipSGx2q,"Votes for prisoners, a united Ireland, and the meaning of 'liberal'  and Rory this week as they discuss whether prisoners should be able to vote, the chances of a united Ireland, and what liberalism actually means.",2022-12-08,
265,6ROkTKqswtHun6zTtamLfR,"Keir vs. peers, George W. Bush, and $580k in a sofa...  and Rory as they discuss Gordon Brown and Keir Starmer latest proposals, the post-presidential life of George W. Bush, why so many MPs are standing down at the next election, and the mysterious story about South African President Cyril Ramaphosa sofa...",2022-12-07,Keir Starmer
266,6ROkTKqswtHun6zTtamLfR,"Keir vs. peers, George W. Bush, and $580k in a sofa...  and Rory as they discuss Gordon Brown and Keir Starmer latest proposals, the post-presidential life of George W. Bush, why so many MPs are standing down at the next election, and the mysterious story about South African President Cyril Ramaphosa sofa...",2022-12-07,Gordon Brown
267,6ROkTKqswtHun6zTtamLfR,"Keir vs. peers, George W. Bush, and $580k in a sofa...  and Rory as they discuss Gordon Brown and Keir Starmer latest proposals, the post-presidential life of George W. Bush, why so many MPs are standing down at the next election, and the mysterious story about South African President Cyril Ramaphosa sofa...",2022-12-07,George W. Bush
268,6ROkTKqswtHun6zTtamLfR,"Keir vs. peers, George W. Bush, and $580k in a sofa...  and Rory as they discuss Gordon Brown and Keir Starmer latest proposals, the post-presidential life of George W. Bush, why so many MPs are standing down at the next election, and the mysterious story about South African President Cyril Ramaphosa sofa...",2022-12-07,Cyril Ramaphosa
269,7KrHmAct32WGl85k1r88Sf,"Ex-New Zealand PM Helen Clark on monarchy, extreme poverty, and Jacinda Ardern Alastair and Rory are joined by former New Zealand Prime Minister Helen Clark to discuss democracy, the rise of populism, the Monarchy, the importance of arts and culture, the United Nations development programmes and much, much more.",2022-12-02,Helen Clark
270,7KrHmAct32WGl85k1r88Sf,"Ex-New Zealand PM Helen Clark on monarchy, extreme poverty, and Jacinda Ardern Alastair and Rory are joined by former New Zealand Prime Minister Helen Clark to discuss democracy, the rise of populism, the Monarchy, the importance of arts and culture, the United Nations development programmes and much, much more.",2022-12-02,Jacinda Ardern
271,1bLZonghbwGiyyBbqx4R6g,"How to become an MP, the art of whipping, and NIMBYs  and Alastair for the latest episode of Question Time, where they discuss Labour Brexit position, NIMBYs, the housing crisis, how to become an MP, whips, the favourites for the World Cup, and more.",2022-12-01,
272,0mE9gdm1BuuoNvGzC91FuT,"Protests in China, UK strikes, and crypto bros Today, join Alastair and Rory as they investigate the current protests in China and their causes, dissect the recent election in Malaysia, discuss the recent Supreme Court ruling on Scottish independence and much, much more.",2022-11-30,
273,2IAP7bVn6A3mbr91TcJHp6,"Nigel Farage, proportional representation, and mandatory ID cards Who would Rory elect as the next Prime Minister? If Rishi Sunak had not kept Jeremy Hunt on, what would the budget look like? And how come both Rory and Alastair have lost followers on twitter? Listen to this week Question Time to hear Rory and Alastair answer these questions and many more.",2022-11-24,Rishi Sunak
274,2IAP7bVn6A3mbr91TcJHp6,"Nigel Farage, proportional representation, and mandatory ID cards Who would Rory elect as the next Prime Minister? If Rishi Sunak had not kept Jeremy Hunt on, what would the budget look like? And how come both Rory and Alastair have lost followers on twitter? Listen to this week Question Time to hear Rory and Alastair answer these questions and many more.",2022-11-24,Nigel Farage
275,2IAP7bVn6A3mbr91TcJHp6,"Nigel Farage, proportional representation, and mandatory ID cards Who would Rory elect as the next Prime Minister? If Rishi Sunak had not kept Jeremy Hunt on, what would the budget look like? And how come both Rory and Alastair have lost followers on twitter? Listen to this week Question Time to hear Rory and Alastair answer these questions and many more.",2022-11-24,Jeremy Hunt
276,486P4dT1eTALXlsEiK7zHe,"Qatar, the World Cup, and Sunak vs. Starmer  and Rory as they discuss the FIFA World Cup in Qatar, what meant by a ;Swiss-style; Brexit, ;flying kites;, Twitter, Trump, COP, and more.",2022-11-23,Keir Starmer
277,486P4dT1eTALXlsEiK7zHe,"Qatar, the World Cup, and Sunak vs. Starmer  and Rory as they discuss the FIFA World Cup in Qatar, what meant by a ;Swiss-style; Brexit, ;flying kites;, Twitter, Trump, COP, and more.",2022-11-23,Donald Trump
278,486P4dT1eTALXlsEiK7zHe,"Qatar, the World Cup, and Sunak vs. Starmer  and Rory as they discuss the FIFA World Cup in Qatar, what meant by a ;Swiss-style; Brexit, ;flying kites;, Twitter, Trump, COP, and more.",2022-11-23,Rishi Sunak
279,6hmD2cu7cTGUEnBF54i7wS,"Food banks, ageing populations, and 'virtue signalling' Can cabinet ministers be charged for economic mismanagement? How will low birth rate affect the economy? Do Rory and Alastair really travel for weeks at a time with just hand luggage? Join us for this week Question Time episode where Rory and Alastair answer all these questions and more.",2022-11-17,
280,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,Joe Biden
281,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,Donald Trump
282,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,Rishi Sunak
283,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,Ron Desantis
284,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,Rupert Murdoch
285,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,Xi Jinping
286,3fybUtS7zqWJY3S9xdBKir,"Trump vs. DeSantis, Sunak on the world stage, and Iran  and Alastair as they discuss the midterm results from the US, Rupert Murdoch apparent pivot from Donald Trump to Ron DeSantis, Joe Biden and Xi Jinping meeting, Rishi Sunak performance on the world stage, Thursday Autumn Statement, problems with the NHS, the situation in Iran, David Nott, and much, much more.",2022-11-16,David Nott
287,7uycl1Qmrh0ri1bZr0xebz,"Women in politics, AI advancements, and airports  and Alastair for this week Question Time episode where they discuss everything from the growth of artificial intelligence in professional life to their airport travel tips. Plus culture and arts in Britain, women in politics and Rory and Alastair favourite novels.",2022-11-10,
288,6F9YqSrG7W88eY3SstjYE9,"COP, Gavin Williamson, and US midterms  and Rory as they discuss Gavin Williamson, COP, Johnson resignation honours list, Scholz in China, the latest from the war in Ukraine, and much, much more.",2022-11-09,Boris Johnson
289,6F9YqSrG7W88eY3SstjYE9,"COP, Gavin Williamson, and US midterms  and Rory as they discuss Gavin Williamson, COP, Johnson resignation honours list, Scholz in China, the latest from the war in Ukraine, and much, much more.",2022-11-09,Gavin Williamson
290,7hiZNQ2snzuIW6GxaZn3W9,"Julia Gillard on Rishi Sunak, compulsory voting and that misogyny speech Alastair is joined today by former Australian Prime Minister Julia Gillard to discuss the view of British politics from Australia, the role of the monarchy, Australian government, compulsory voting and her famous Misogyny Speech.",2022-11-04,Rishi Sunak
291,7hiZNQ2snzuIW6GxaZn3W9,"Julia Gillard on Rishi Sunak, compulsory voting and that misogyny speech Alastair is joined today by former Australian Prime Minister Julia Gillard to discuss the view of British politics from Australia, the role of the monarchy, Australian government, compulsory voting and her famous Misogyny Speech.",2022-11-04,Julia Gillard
292,6NUKgUeJUL8lWmelDf1DNi,"Elon Musk, Twitter, and regulating 'Big Tech'  and Rory for the latest episode of Question Time where they discuss Elon Musk, Twitter, nation states vs. big tech, Amazon, John Reith, and much, much more. Plus Rory has asked his friend to calculate the number of ;bot followers; Alastair has!",2022-11-03,Elon Musk
