id,name,html_description,audio_preview_url,release_date,duration_ms,external_urls,ep_no,ep_title,description_clean,question_time,ep_title_clean,title_description_clean
2bj8P2Fw4HdPKJ7MVO6ZsD,27. Tory leadership race: contenders and pretenders,"<p>Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.</p><p><br /></p><p>Alastair Campbell and Rory Stewart discuss the runners and riders in the chaotic Tory leadership contest, with Rory giving an insider&#39;s guide into what goes on behind the scenes.</p><p><br /></p><p>How do you attract support? When do campaigns really start? And who will succeed Boris Johnson?</p><p><br /></p><p>Reading list:</p><p><a href=""https://sotn.newstatesman.com/2022/07/conservative-leadership-election-candidates-who-backing/"" rel=""nofollow"">Tory leadership candidate endorsement tracker (New Statesman)</a> - Ben Walker</p><p><a href=""https://twitter.com/labour_history/status/1546391849220407296?s&#61;24&amp;t&#61;-ZGO_QkOEgTqdPGNF1XkxQ"" rel=""nofollow"">Who started each Tory leadership race as favourite?</a> - Tides of History</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producer: Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/3DOD4yUJIfQaPVEGwdl4T4/clip_0_60000.mp3,2022-07-12,2772427,https://open.spotify.com/episode/2bj8P2Fw4HdPKJ7MVO6ZsD,27.0,Tory leadership race: contenders and pretenders,Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.,no,Tory leadership race: contenders and pretenders,Tory leadership race: contenders and pretenders Rishi Sunak. Liz Truss. Penny Mordaunt. Tom Tugendhat. And about fifty others.
2gRgSvr2kDKPEzuRH8H7v1,26. BORIS JOHNSON RESIGNS,"<p>Boris Johnson has resigned.</p><p><br /></p><p>Join Alastair Campbell and Rory Stewart for this emergency podcast as they react to the news of Johnson&#39;s resignation. After a tumultuous few days, Johnson is finally standing down, and Alastair and Rory answer the key questions raised by this landmark announcement. Can Johnson stay on as caretaker? Who are the candidates to replace him? What happens next?</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/4dWv2Au7vvEyEJOxKgB3UA/clip_0_60000.mp3,2022-07-07,2708610,https://open.spotify.com/episode/2gRgSvr2kDKPEzuRH8H7v1,26.0,BORIS JOHNSON RESIGNS,Boris Johnson has resigned.,no,BORIS JOHNSON RESIGNS,BORIS JOHNSON RESIGNS Boris Johnson has resigned.
2x9WkSXSAPSwyuJNFV7ER1,"25. British scandals, global recession, and Elvis","<p>Join Rory and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain&#39;s dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.</p><p><br /></p><p>Reading list:</p><p><a href=""https://www.adriangeiges.com/en/books/xi-jinping-the-most-powerful-man-in-the-world-2/"" rel=""nofollow"">Xi Jinping: The Most Powerful Man in the World</a> - Stefan Aust and Adrian Geiges</p><p><a href=""https://www.thetimes.co.uk/article/starmer-right-to-say-brexit-wont-be-reversed-60w97lpp3"" rel=""nofollow"">Starmer is right to say Brexit won’t be reversed (The Times)</a> - William Hague</p><p><a href=""https://www.ft.com/content/3fd5b96a-df02-4e1e-b9de-88c47731287f"" rel=""nofollow"">Mozart in Motion</a> - Patrick Mackie</p><p><a href=""https://www.menshealth.com/uk/mental-strength/a40482925/alastair-campbell-rory-stewart-interview/"" rel=""nofollow"">The State We&#39;re In: Alastair Campbell Meets Rory Stewart (Men&#39;s Health)</a> - Alastair Campbell</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p><br /></p><p>The New European Offer: <a href=""https://www.theneweuropean.co.uk/trip"" rel=""nofollow"">theneweuropean.co.uk/trip</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/5WejiJ0nANAKX6ZExnrT1E/clip_0_60000.mp3,2022-07-07,2721175,https://open.spotify.com/episode/2x9WkSXSAPSwyuJNFV7ER1,25.0,"British scandals, global recession, and Elvis","Join Rory and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain&#39;s dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook.",no,"British scandals, global recession, and Elvis","British scandals, global recession, and Elvis Join Rory and Alastair as they discuss British scandals, moments of madness, civil service interventions, Starmer on Brexit, technocracy, global economic recession, tech bubbles, China and Taiwan, Xi Jinping, Britain&#39;s dwindling military, Lebedev, Elvis, Jimmy Carter and a tribute to Peter Brook."
2N0Ug6BMTUpLyRuNab2DEg,24. SPECIAL: SUNAK AND JAVID RESIGN,"<p>Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/1JbjL4NJ04HXsIirRwYFBT/clip_0_60000.mp3,2022-07-05,2033319,https://open.spotify.com/episode/2N0Ug6BMTUpLyRuNab2DEg,24.0,SPECIAL: SUNAK AND JAVID RESIGN,Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?,no,SPECIAL: SUNAK AND JAVID RESIGN,SPECIAL: SUNAK AND JAVID RESIGN Alastair Campbell and Rory Stewart respond to the breaking news that Chancellor Rishi Sunak and Health Secretary Sajid Javid have both resigned from the Government. How long can Boris Johnson survive as Prime Minister after two of his heavyweight ministers resign a few minutes apart?
3iaFZI6YBa0IuDPVsIuSjI,"23. Question Time: Roe v. Wade, military MPs, and Ismail Kadare","<p>Roe v. Wade, the impact of military service on sitting MPs, Britain&#39;s global reputation, Labour&#39;s stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare.</p><p><br /></p><p>Join Rory Stewart and Alastair Campbell for the fifth episode of The Rest Is Politics: Question Time, where they answer your questions on all of the above and much, much more.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Reading list:</p><p>Broken April - Ismail Kadare</p><p>Spring Flowers - Ismail Kadare</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/39i9AjaP5puLsFa1aPlgmt/clip_0_60000.mp3,2022-06-30,1624372,https://open.spotify.com/episode/3iaFZI6YBa0IuDPVsIuSjI,23.0,"Question Time: Roe v. Wade, military MPs, and Ismail Kadare","Roe v. Wade, the impact of military service on sitting MPs, Britain&#39;s global reputation, Labour&#39;s stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare.",yes,"Roe v. Wade, military MPs, and Ismail Kadare","Roe v. Wade, military MPs, and Ismail Kadare Roe v. Wade, the impact of military service on sitting MPs, Britain&#39;s global reputation, Labour&#39;s stance on strike action, progressive alliances, John Smith, Alexander the Great, and the novels of Ismail Kadare."
0LMgWbd4AnQc8O6ky1JHuS,22. Tony Blair on the UK's relegation battle,"<p>Tony Blair joins Rory Stewart and Alastair Campbell to discuss his fears that Britain may soon be relegated from the Premiership of nations. Also discussed, his views on the future of the NHS, technology and how Labour can recover from the Corbyn years. Plus Ukraine, Russia, China, Scotland, and how to handle Alastair Campbell.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p><br /></p><p>The New European Offer: <a href=""https://www.theneweuropean.co.uk/trip"" rel=""nofollow"">theneweuropean.co.uk/trip</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/4mhQe1DLG8XThDijlvkD94/clip_0_60000.mp3,2022-06-29,3312718,https://open.spotify.com/episode/0LMgWbd4AnQc8O6ky1JHuS,22.0,Tony Blair on the UK's relegation battle,"Tony Blair joins Rory Stewart and Alastair Campbell to discuss his fears that Britain may soon be relegated from the Premiership of nations. Also discussed, his views on the future of the NHS, technology and how Labour can recover from the Corbyn years. Plus Ukraine, Russia, China, Scotland, and how to handle Alastair Campbell.",no,Tony Blair on the UK's relegation battle,"Tony Blair on the UK's relegation battle Tony Blair joins Rory Stewart and Alastair Campbell to discuss his fears that Britain may soon be relegated from the Premiership of nations. Also discussed, his views on the future of the NHS, technology and how Labour can recover from the Corbyn years. Plus Ukraine, Russia, China, Scotland, and how to handle Alastair Campbell."
6bQYRUR7YQr5rNOkXaTEsk,"21. Question Time: The Queen's toilet, Carole Cadwalladr, and climate crisis","<p>Find out which historical world leaders Rory and Alastair would be like to work alongside, what they would say if they had the world&#39;s attention for 30 seconds, their thoughts on the &#39;Tory power stance&#39; and body language coaching in politics.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Editor: James Hodgson</p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/0xcRhnUqY5KYopn5M78Iir/clip_0_60000.mp3,2022-06-23,1657443,https://open.spotify.com/episode/6bQYRUR7YQr5rNOkXaTEsk,21.0,"Question Time: The Queen's toilet, Carole Cadwalladr, and climate crisis","Find out which historical world leaders Rory and Alastair would be like to work alongside, what they would say if they had the world&#39;s attention for 30 seconds, their thoughts on the &#39;Tory power stance&#39; and body language coaching in politics.",yes,"The Queen's toilet, Carole Cadwalladr, and climate crisis","The Queen's toilet, Carole Cadwalladr, and climate crisis Find out which historical world leaders Rory and Alastair would be like to work alongside, what they would say if they had the world&#39;s attention for 30 seconds, their thoughts on the &#39;Tory power stance&#39; and body language coaching in politics."
5IJY9BMt1bqZ88wzGTaZPc,"20. By-elections, strikes, and populists","<p>Join Rory and Alastair as they discuss by-elections, how Alastair would run as a Tory, strikes, trade unions, Colombia, France, Henry Kissinger, Carrie Johnson&#39;s ghost story, Rory&#39;s visit to a kibbutz, Welsh Labour, ethics advisors and unrequited love!</p><p><br /></p><p>Reading list:</p><p><a href=""https://www.theneweuropean.co.uk/heres-what-labour-should-say-on-brexit-and-immigration/"" rel=""nofollow"">Here’s what Labour should say on Brexit and immigration</a> - Peter Kellner</p><p><a href=""https://www.thetimes.co.uk/article/henry-kissinger-at-99-how-to-avoid-another-world-war-lwt6q5vbq"" rel=""nofollow"">Henry Kissinger at 99: how to avoid another world war</a> - Niall Ferguson</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p><br /></p><p>The New European Offer: <a href=""https://www.theneweuropean.co.uk/trip"" rel=""nofollow"">theneweuropean.co.uk/trip</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/6vpFRIe5cXpAnWNuHw14Gm/clip_0_60000.mp3,2022-06-22,2712920,https://open.spotify.com/episode/5IJY9BMt1bqZ88wzGTaZPc,20.0,"By-elections, strikes, and populists","Join Rory and Alastair as they discuss by-elections, how Alastair would run as a Tory, strikes, trade unions, Colombia, France, Henry Kissinger, Carrie Johnson&#39;s ghost story, Rory&#39;s visit to a kibbutz, Welsh Labour, ethics advisors and unrequited love!",no,"By-elections, strikes, and populists","By-elections, strikes, and populists Join Rory and Alastair as they discuss by-elections, how Alastair would run as a Tory, strikes, trade unions, Colombia, France, Henry Kissinger, Carrie Johnson&#39;s ghost story, Rory&#39;s visit to a kibbutz, Welsh Labour, ethics advisors and unrequited love!"
1KDRT8hBKQK895XjR9eJYK,"19. Question Time: Ukraine, Tony Blair, and foreign languages","<p>Join Alastair Campbell and Rory Stewart for the third edition of &#39;The Rest is Politics: Question Time&#39;, where they answer your questions on the situation in Ukraine, the role of former world leaders in politics, and their multilingual capabilities.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Editor: James Hodgson</p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/54TkPYbOyzK1BSzJU8yVwA/clip_0_60000.mp3,2022-06-16,1609038,https://open.spotify.com/episode/1KDRT8hBKQK895XjR9eJYK,19.0,"Question Time: Ukraine, Tony Blair, and foreign languages","Join Alastair Campbell and Rory Stewart for the third edition of &#39;The Rest is Politics: Question Time&#39;, where they answer your questions on the situation in Ukraine, the role of former world leaders in politics, and their multilingual capabilities.",yes,"Ukraine, Tony Blair, and foreign languages","Ukraine, Tony Blair, and foreign languages Join Alastair Campbell and Rory Stewart for the third edition of &#39;The Rest is Politics: Question Time&#39;, where they answer your questions on the situation in Ukraine, the role of former world leaders in politics, and their multilingual capabilities."
145pBptSMnHkhfiDHPkor8,"18. Keir Starmer, Northern Ireland, and disagreeing 'agreeably'","<p>Join Rory and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory&#39;s appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing &#39;agreeably&#39;.</p><p><br /></p><p>Reading list:</p><p><a href=""https://www.theguardian.com/business/ng-interactive/2015/apr/29/the-austerity-delusion"" rel=""nofollow"">Paul Krugman - The Austerity Delusion</a></p><p><a href=""https://institute.global/policy/fixing-northern-ireland-protocol-way-forward?utm_source&#61;share-social&amp;utm_medium&#61;Twitter&amp;utm_campaign&#61;tb-politics"" rel=""nofollow"">Anton Spisak - Fixing the Northern Ireland Protocol: A Way Forward</a></p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p><br /></p><p>The New European Offer: <a href=""https://www.theneweuropean.co.uk/trip"" rel=""nofollow"">theneweuropean.co.uk/trip</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/1jfabNXInKDTOaNjm0yDSl/clip_0_60000.mp3,2022-06-15,3175810,https://open.spotify.com/episode/145pBptSMnHkhfiDHPkor8,18.0,"Keir Starmer, Northern Ireland, and disagreeing 'agreeably'","Join Rory and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory&#39;s appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing &#39;agreeably&#39;.",no,"Keir Starmer, Northern Ireland, and disagreeing 'agreeably'","Keir Starmer, Northern Ireland, and disagreeing 'agreeably' Join Rory and Alastair as they discuss the performance and future of Keir Starmer, what they both think of Wes Streeting, Rory&#39;s appearance on BBC Question Time, austerity, what Labour needs to do to win, train strikes, Tony Blair, Northern Ireland, the ERG, Liz Truss, and disagreeing &#39;agreeably&#39;."
1UsZboqdfX9VgqyL7sR7aN,"17. Question Time: Austerity, diaries, and impostors","<p>Join Rory and Alastair as they answer your questions on Austerity, John Bercow, protest, schools, carbon footprints, imposter syndrome, cheese, interview techniques, political diaries, and the Duc de Saint-Simon.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &#43; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/6KxFxurD5cqynQ4CSw0MKz/clip_0_60000.mp3,2022-06-09,1539970,https://open.spotify.com/episode/1UsZboqdfX9VgqyL7sR7aN,17.0,"Question Time: Austerity, diaries, and impostors","Join Rory and Alastair as they answer your questions on Austerity, John Bercow, protest, schools, carbon footprints, imposter syndrome, cheese, interview techniques, political diaries, and the Duc de Saint-Simon.",yes,"Austerity, diaries, and impostors","Austerity, diaries, and impostors Join Rory and Alastair as they answer your questions on Austerity, John Bercow, protest, schools, carbon footprints, imposter syndrome, cheese, interview techniques, political diaries, and the Duc de Saint-Simon."
5GCia50jsSCu3WidX0kslN,"16. Johnson, monarchy, and the West Bank","<p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &amp; Jack Davenport</p><p><br /></p><p>The Week:</p><p><a href=""https://theweek.co.uk/rest"" rel=""nofollow"">theweek.co.uk/rest</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/17CwGTsQrjTqSuqrfKqSkT/clip_0_60000.mp3,2022-06-08,2704509,https://open.spotify.com/episode/5GCia50jsSCu3WidX0kslN,16.0,"Johnson, monarchy, and the West Bank",Instagram:&#64;restispolitics,no,"Johnson, monarchy, and the West Bank","Johnson, monarchy, and the West Bank Instagram:&#64;restispolitics"
7Mrq8NtQrxQCccS31nfUWA,"15. Question Time: Hong Kong handover, human rights, and Tintin","<p>Welcome to the first ever episode of &#39;TRIP: Question Time&#39;!</p><p><br /></p><p>During our Question Time pods, Rory and Alastair will attempt to answer even more of the fantastic listener questions we get each week.</p><p><br /></p><p>While the Wednesday pod will still dig into the main issues of the day, TRIP QT allows Alastair and Rory to debate wide-ranging topics and recount stories from their lives in politics and beyond.</p><p><br /></p><p>This week the pod covers prisons, how to talk to totalitarian leaders about human rights, Alastair&#39;s memories of the Hong Kong handover, how Tintin inspired Rory, Alastair&#39;s most right wing view, Rory&#39;s most left wing view, and how your upbringing can shape your political outlook.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &amp; Jack Davenport</p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/0lu9Q9gI5ixdDo4CkljbdW/clip_0_60000.mp3,2022-06-02,1577456,https://open.spotify.com/episode/7Mrq8NtQrxQCccS31nfUWA,15.0,"Question Time: Hong Kong handover, human rights, and Tintin",Welcome to the first ever episode of &#39;TRIP: Question Time&#39;!,yes,"Hong Kong handover, human rights, and Tintin","Hong Kong handover, human rights, and Tintin Welcome to the first ever episode of &#39;TRIP: Question Time&#39;!"
6zoveYl18gF7Y1RHttvYX0,"14. Charisma, Portugal, and gun control","<p>Rory going viral, Alastair&#39;s trip to Portugal, Labour&#39;s Brexit position, Olaf Scholz, the UEFA Champions League Final, the 1922 Committee, charisma, Nelson Mandela, teaching politics in school, US gun control, and ABBA. Tune in to today&#39;s pod to hear all this and more!</p><p><br /></p><p>ANNOUNCEMENT: Make sure you come back tomorrow for our first episode of &#39;TRIP: Question Time&#39; (in the same podcast feed), where Alastair and Rory will devote a whole show to answering more listener questions and recounting some incredible stories from their time in politics.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &amp; Jack Davenport</p><p><br /></p><p>The Week:</p><p><a href=""https://theweek.co.uk/rest"" rel=""nofollow"">theweek.co.uk/rest</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/08iejup9QKhq1kRxCZhJEv/clip_0_60000.mp3,2022-06-01,2347833,https://open.spotify.com/episode/6zoveYl18gF7Y1RHttvYX0,14.0,"Charisma, Portugal, and gun control","Rory going viral, Alastair&#39;s trip to Portugal, Labour&#39;s Brexit position, Olaf Scholz, the UEFA Champions League Final, the 1922 Committee, charisma, Nelson Mandela, teaching politics in school, US gun control, and ABBA. Tune in to today&#39;s pod to hear all this and more!",no,"Charisma, Portugal, and gun control","Charisma, Portugal, and gun control Rory going viral, Alastair&#39;s trip to Portugal, Labour&#39;s Brexit position, Olaf Scholz, the UEFA Champions League Final, the 1922 Committee, charisma, Nelson Mandela, teaching politics in school, US gun control, and ABBA. Tune in to today&#39;s pod to hear all this and more!"
1bp0zjpaaUJVJ9Mkh6Fmcj,"13. Rupert Murdoch, Taiwan, and Burnley","<p>Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week&#39;s pod has got it all.</p><p><br /></p><p>Join Rory and Alastair as they drill down into the political talking points from at home and abroad, plus plenty of listener questions.</p><p><br /></p><p>Instagram:</p><p><a href=""https://www.instagram.com/restispolitics/"" rel=""nofollow"">&#64;restispolitics</a></p><p><br /></p><p>Twitter:</p><p><a href=""https://twitter.com/RestIsPolitics"" rel=""nofollow"">&#64;RestIsPolitics</a></p><p><br /></p><p>Email:</p><p>restispolitics&#64;gmail.com</p><p><br /></p><p>Producer: Dom Johnson</p><p>Exec Producers: Tony Pastor &amp; Jack Davenport</p><p><br /></p><p>The Week:</p><p><a href=""https://theweek.co.uk/rest"" rel=""nofollow"">theweek.co.uk/rest</a></p><p> </p><p>Learn more about your ad choices. Visit <a href=""https://podcastchoices.com/adchoices"" rel=""nofollow"">podcastchoices.com/adchoices</a></p>",https://podz-content.spotifycdn.com/audio/clips/175P396odI04yts4iWBNfY/clip_0_60000.mp3,2022-05-25,2309668,https://open.spotify.com/episode/1bp0zjpaaUJVJ9Mkh6Fmcj,13.0,"Rupert Murdoch, Taiwan, and Burnley","Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week&#39;s pod has got it all.",no,"Rupert Murdoch, Taiwan, and Burnley","Rupert Murdoch, Taiwan, and Burnley Partygate photos, Teals in Australia, why Rory ran as an independent in London, Anthony Albanese, Mhairi Black, Bill Cash, Rupert Murdoch, China, Taiwan, PR, and Nigel Farage. This week&#39;s pod has got it all."
